COUNTRY,DATE,SYMPTOM,HOSPITALIZED
Nairobi,6/10/2009,cough,516
Nairobi,6/10/2009,cramp,0
Nairobi,6/10/2009,deficit,0
Nairobi,6/10/2009,diabetic,0
Nairobi,6/10/2009,diarrhea,0
Nairobi,6/10/2009,dizziness,162
Nairobi,6/10/2009,fatigue,0
Nairobi,6/10/2009,fever,1431
Nairobi,6/10/2009,headache,400
Nairobi,6/10/2009,infections,0
Nairobi,6/10/2009,laceration,207
Nairobi,6/10/2009,migraine,31
Nairobi,6/10/2009,pregnant,13
Nairobi,6/10/2009,rash,0
Nairobi,6/10/2009,urinate,245
Nairobi,6/10/2009,vaginal,6
Nairobi,6/10/2009,vision,177
Nairobi,6/10/2009,vomiting,1009
Nairobi,6/10/2009,Heart Problems,166
Nairobi,6/10/2009,Vocal Problems,27
Nairobi,6/10/2009,others,8788
Nairobi,6/11/2009,abdominal pain,474
Nairobi,6/11/2009,abscess,21
Nairobi,6/11/2009,injury,808
Nairobi,6/11/2009,bleeding,303
Nairobi,6/11/2009,body pain,2545
Nairobi,6/11/2009,breathing,33
Nairobi,6/11/2009,chest,0
Nairobi,6/11/2009,cough,260
Nairobi,6/11/2009,cramp,0
Nairobi,6/11/2009,deficit,0
Nairobi,6/11/2009,diabetic,0
Nairobi,6/11/2009,diarrhea,0
Nairobi,6/11/2009,dizziness,126
Nairobi,6/11/2009,fatigue,0
Nairobi,6/11/2009,fever,828
Nairobi,6/11/2009,headache,270
Nairobi,6/11/2009,infections,0
Nairobi,6/11/2009,laceration,153
Nairobi,6/11/2009,migraine,16
Nairobi,6/11/2009,pregnant,11
Nairobi,6/11/2009,rash,0
Nairobi,6/11/2009,urinate,147
Nairobi,6/11/2009,vaginal,4
Nairobi,6/11/2009,vision,89
Nairobi,6/11/2009,vomiting,654
Nairobi,6/11/2009,Heart Problems,99
Nairobi,6/11/2009,Vocal Problems,13
Nairobi,6/11/2009,others,5366
Nairobi,6/12/2009,abdominal pain,582
Nairobi,6/12/2009,abscess,26
Nairobi,6/12/2009,injury,1152
Nairobi,6/12/2009,bleeding,415
Nairobi,6/12/2009,body pain,3343
Nairobi,6/12/2009,breathing,28
Nairobi,6/12/2009,chest,0
Nairobi,6/12/2009,cough,418
Nairobi,6/12/2009,cramp,0
Nairobi,6/12/2009,deficit,0
Nairobi,6/12/2009,diabetic,0
Nairobi,6/12/2009,diarrhea,0
Nairobi,6/12/2009,dizziness,141
Nairobi,6/12/2009,fatigue,0
Nairobi,6/12/2009,fever,1205
Nairobi,6/12/2009,headache,357
Nairobi,6/12/2009,infections,0
Nairobi,6/12/2009,laceration,196
Nairobi,6/12/2009,migraine,25
Nairobi,6/12/2009,pregnant,14
Nairobi,6/12/2009,rash,0
Nairobi,6/12/2009,urinate,199
Nairobi,6/12/2009,vaginal,5
Nairobi,6/12/2009,vision,144
Nairobi,6/12/2009,vomiting,872
Nairobi,6/12/2009,Heart Problems,135
Nairobi,6/12/2009,Vocal Problems,18
Nairobi,6/12/2009,others,7505
Nairobi,6/13/2009,abdominal pain,369
Nairobi,6/13/2009,abscess,16
Nairobi,6/13/2009,injury,656
Nairobi,6/13/2009,bleeding,237
Nairobi,6/13/2009,body pain,2068
Nairobi,6/13/2009,breathing,29
Nairobi,6/13/2009,chest,0
Nairobi,6/13/2009,cough,274
Nairobi,6/13/2009,cramp,0
Nairobi,6/13/2009,deficit,0
Nairobi,6/13/2009,diabetic,0
Nairobi,6/13/2009,diarrhea,0
Nairobi,6/13/2009,dizziness,85
Nairobi,6/13/2009,fatigue,0
Nairobi,6/13/2009,fever,734
Nairobi,6/13/2009,headache,207
Nairobi,6/13/2009,infections,0
Nairobi,6/13/2009,laceration,114
Nairobi,6/13/2009,migraine,16
Nairobi,6/13/2009,pregnant,9
Nairobi,6/13/2009,rash,0
Nairobi,6/13/2009,urinate,128
Nairobi,6/13/2009,vaginal,3
Nairobi,6/13/2009,vision,85
Nairobi,6/13/2009,vomiting,490
Nairobi,6/13/2009,Heart Problems,94
Nairobi,6/13/2009,Vocal Problems,13
Nairobi,6/13/2009,others,4471
Nairobi,6/14/2009,abdominal pain,456
Nairobi,6/14/2009,abscess,17
Nairobi,6/14/2009,injury,846
Nairobi,6/14/2009,bleeding,296
Nairobi,6/14/2009,body pain,2511
Nairobi,6/14/2009,breathing,35
Nairobi,6/14/2009,chest,0
Nairobi,6/14/2009,cough,301
Nairobi,6/14/2009,cramp,0
Nairobi,6/14/2009,deficit,0
Nairobi,6/14/2009,diabetic,0
Nairobi,6/14/2009,diarrhea,0
Nairobi,6/14/2009,dizziness,91
Nairobi,6/14/2009,fatigue,0
Nairobi,6/14/2009,fever,893
Nairobi,6/14/2009,headache,309
Nairobi,6/14/2009,infections,0
Nairobi,6/14/2009,laceration,156
Nairobi,6/14/2009,migraine,18
Nairobi,6/14/2009,pregnant,6
Nairobi,6/14/2009,rash,0
Nairobi,6/14/2009,urinate,161
Nairobi,6/14/2009,vaginal,5
Nairobi,6/14/2009,vision,96
Nairobi,6/14/2009,vomiting,655
Nairobi,6/14/2009,Heart Problems,102
Nairobi,6/14/2009,Vocal Problems,12
Nairobi,6/14/2009,others,5590
Nairobi,6/15/2009,abdominal pain,766
Nairobi,6/15/2009,abscess,25
Nairobi,6/15/2009,injury,1283
Nairobi,6/15/2009,bleeding,448
Nairobi,6/15/2009,body pain,4099
Nairobi,6/15/2009,breathing,70
Nairobi,6/15/2009,chest,0
Nairobi,6/15/2009,cough,512
Nairobi,6/15/2009,cramp,0
Nairobi,6/15/2009,deficit,0
Nairobi,6/15/2009,diabetic,0
Nairobi,6/15/2009,diarrhea,0
Nairobi,6/15/2009,dizziness,180
Nairobi,6/15/2009,fatigue,0
Nairobi,6/15/2009,fever,1396
Nairobi,6/15/2009,headache,398
Nairobi,6/15/2009,infections,0
Nairobi,6/15/2009,laceration,197
Nairobi,6/15/2009,migraine,33
Nairobi,6/15/2009,pregnant,17
Nairobi,6/15/2009,rash,0
Nairobi,6/15/2009,urinate,214
Nairobi,6/15/2009,vaginal,4
Nairobi,6/15/2009,vision,155
Nairobi,6/15/2009,vomiting,1006
Nairobi,6/15/2009,Heart Problems,169
Nairobi,6/15/2009,Vocal Problems,28
Nairobi,6/15/2009,others,9096
Nairobi,6/16/2009,abdominal pain,700
Nairobi,6/16/2009,abscess,32
Nairobi,6/16/2009,injury,1470
Nairobi,6/16/2009,bleeding,480
Nairobi,6/16/2009,body pain,3927
Nairobi,6/16/2009,breathing,65
Nairobi,6/16/2009,chest,0
Nairobi,6/16/2009,cough,453
Nairobi,6/16/2009,cramp,0
Nairobi,6/16/2009,deficit,0
Nairobi,6/16/2009,diabetic,0
Nairobi,6/16/2009,diarrhea,0
Nairobi,6/16/2009,dizziness,157
Nairobi,6/16/2009,fatigue,0
Nairobi,6/16/2009,fever,1273
Nairobi,6/16/2009,headache,395
Nairobi,6/16/2009,infections,0
Nairobi,6/16/2009,laceration,229
Nairobi,6/16/2009,migraine,26
Nairobi,6/16/2009,pregnant,21
Nairobi,6/16/2009,rash,0
Nairobi,6/16/2009,urinate,226
Nairobi,6/16/2009,vaginal,8
Nairobi,6/16/2009,vision,162
Nairobi,6/16/2009,vomiting,916
Nairobi,6/16/2009,Heart Problems,148
Nairobi,6/16/2009,Vocal Problems,26
Nairobi,6/16/2009,others,8628
Nairobi,6/17/2009,abdominal pain,436
Nairobi,6/17/2009,abscess,21
Nairobi,6/17/2009,injury,757
Nairobi,6/17/2009,bleeding,266
Nairobi,6/17/2009,body pain,2363
Nairobi,6/17/2009,breathing,36
Nairobi,6/17/2009,chest,0
Nairobi,6/17/2009,cough,303
Nairobi,6/17/2009,cramp,0
Nairobi,6/17/2009,deficit,0
Nairobi,6/17/2009,diabetic,0
Nairobi,6/17/2009,diarrhea,0
Nairobi,6/17/2009,dizziness,86
Nairobi,6/17/2009,fatigue,0
Nairobi,6/17/2009,fever,830
Nairobi,6/17/2009,headache,272
Nairobi,6/17/2009,infections,0
Nairobi,6/17/2009,laceration,143
Nairobi,6/17/2009,migraine,18
Nairobi,6/17/2009,pregnant,1
Nairobi,6/17/2009,rash,0
Nairobi,6/17/2009,urinate,144
Nairobi,6/17/2009,vaginal,1
Nairobi,6/17/2009,vision,87
Nairobi,6/17/2009,vomiting,558
Nairobi,6/17/2009,Heart Problems,83
Nairobi,6/17/2009,Vocal Problems,14
Nairobi,6/17/2009,others,5372
Nairobi,6/18/2009,abdominal pain,398
Nairobi,6/18/2009,abscess,11
Nairobi,6/18/2009,injury,795
Nairobi,6/18/2009,bleeding,276
Nairobi,6/18/2009,body pain,2413
Nairobi,6/18/2009,breathing,25
Nairobi,6/18/2009,chest,0
Nairobi,6/18/2009,cough,328
Nairobi,6/18/2009,cramp,0
Nairobi,6/18/2009,deficit,0
Nairobi,6/18/2009,diabetic,0
Nairobi,6/18/2009,diarrhea,0
Nairobi,6/18/2009,dizziness,89
Nairobi,6/18/2009,fatigue,0
Nairobi,6/18/2009,fever,788
Nairobi,6/18/2009,headache,268
Nairobi,6/18/2009,infections,0
Nairobi,6/18/2009,laceration,133
Nairobi,6/18/2009,migraine,19
Nairobi,6/18/2009,pregnant,4
Nairobi,6/18/2009,rash,0
Nairobi,6/18/2009,urinate,137
Nairobi,6/18/2009,vaginal,3
Nairobi,6/18/2009,vision,109
Nairobi,6/18/2009,vomiting,584
Nairobi,6/18/2009,Heart Problems,100
Nairobi,6/18/2009,Vocal Problems,18
Nairobi,6/18/2009,others,5339
Nairobi,6/19/2009,abdominal pain,319
Nairobi,6/19/2009,abscess,7
Nairobi,6/19/2009,injury,604
Nairobi,6/19/2009,bleeding,206
Nairobi,6/19/2009,body pain,1771
Nairobi,6/19/2009,breathing,32
Nairobi,6/19/2009,chest,0
Nairobi,6/19/2009,cough,208
Nairobi,6/19/2009,cramp,0
Nairobi,6/19/2009,deficit,0
Nairobi,6/19/2009,diabetic,0
Nairobi,6/19/2009,diarrhea,0
Nairobi,6/19/2009,dizziness,80
Nairobi,6/19/2009,fatigue,0
Nairobi,6/19/2009,fever,587
Nairobi,6/19/2009,headache,197
Nairobi,6/19/2009,infections,0
Nairobi,6/19/2009,laceration,102
Nairobi,6/19/2009,migraine,15
Nairobi,6/19/2009,pregnant,1
Nairobi,6/19/2009,rash,0
Nairobi,6/19/2009,urinate,98
Nairobi,6/19/2009,vaginal,5
Nairobi,6/19/2009,vision,66
Nairobi,6/19/2009,vomiting,457
Nairobi,6/19/2009,Heart Problems,67
Nairobi,6/19/2009,Vocal Problems,6
Nairobi,6/19/2009,others,3941
Nairobi,6/20/2009,abdominal pain,416
Nairobi,6/20/2009,abscess,9
Nairobi,6/20/2009,injury,755
Nairobi,6/20/2009,bleeding,264
Nairobi,6/20/2009,body pain,2328
Nairobi,6/20/2009,breathing,29
Nairobi,6/20/2009,chest,0
Nairobi,6/20/2009,cough,271
Nairobi,6/20/2009,cramp,0
Nairobi,6/20/2009,deficit,0
Nairobi,6/20/2009,diabetic,0
Nairobi,6/20/2009,diarrhea,0
Nairobi,6/20/2009,dizziness,102
Nairobi,6/20/2009,fatigue,0
Nairobi,6/20/2009,fever,754
Nairobi,6/20/2009,headache,255
Nairobi,6/20/2009,infections,0
Nairobi,6/20/2009,laceration,117
Nairobi,6/20/2009,migraine,15
Nairobi,6/20/2009,pregnant,10
Nairobi,6/20/2009,rash,0
Nairobi,6/20/2009,urinate,130
Nairobi,6/20/2009,vaginal,1
Nairobi,6/20/2009,vision,96
Nairobi,6/20/2009,vomiting,557
Nairobi,6/20/2009,Heart Problems,81
Nairobi,6/20/2009,Vocal Problems,15
Nairobi,6/20/2009,others,5073
Nairobi,6/21/2009,abdominal pain,514
Nairobi,6/21/2009,abscess,21
Nairobi,6/21/2009,injury,951
Nairobi,6/21/2009,bleeding,373
Nairobi,6/21/2009,body pain,3084
Nairobi,6/21/2009,breathing,55
Nairobi,6/21/2009,chest,0
Nairobi,6/21/2009,cough,380
Nairobi,6/21/2009,cramp,0
Nairobi,6/21/2009,deficit,0
Nairobi,6/21/2009,diabetic,0
Nairobi,6/21/2009,diarrhea,0
Nairobi,6/21/2009,dizziness,116
Nairobi,6/21/2009,fatigue,0
Nairobi,6/21/2009,fever,1074
Nairobi,6/21/2009,headache,328
Nairobi,6/21/2009,infections,0
Nairobi,6/21/2009,laceration,188
Nairobi,6/21/2009,migraine,23
Nairobi,6/21/2009,pregnant,11
Nairobi,6/21/2009,rash,0
Nairobi,6/21/2009,urinate,195
Nairobi,6/21/2009,vaginal,8
Nairobi,6/21/2009,vision,144
Nairobi,6/21/2009,vomiting,766
Nairobi,6/21/2009,Heart Problems,120
Nairobi,6/21/2009,Vocal Problems,23
Nairobi,6/21/2009,others,6627
Nairobi,6/22/2009,abdominal pain,719
Nairobi,6/22/2009,abscess,33
Nairobi,6/22/2009,injury,1383
Nairobi,6/22/2009,bleeding,460
Nairobi,6/22/2009,body pain,4117
Nairobi,6/22/2009,breathing,64
Nairobi,6/22/2009,chest,0
Nairobi,6/22/2009,cough,512
Nairobi,6/22/2009,cramp,0
Nairobi,6/22/2009,deficit,0
Nairobi,6/22/2009,diabetic,0
Nairobi,6/22/2009,diarrhea,0
Nairobi,6/22/2009,dizziness,210
Nairobi,6/22/2009,fatigue,0
Nairobi,6/22/2009,fever,1437
Nairobi,6/22/2009,headache,439
Nairobi,6/22/2009,infections,0
Nairobi,6/22/2009,laceration,238
Nairobi,6/22/2009,migraine,30
Nairobi,6/22/2009,pregnant,12
Nairobi,6/22/2009,rash,0
Nairobi,6/22/2009,urinate,219
Nairobi,6/22/2009,vaginal,6
Nairobi,6/22/2009,vision,169
Nairobi,6/22/2009,vomiting,1000
Nairobi,6/22/2009,Heart Problems,151
Nairobi,6/22/2009,Vocal Problems,28
Nairobi,6/22/2009,others,9380
Nairobi,6/23/2009,abdominal pain,473
Nairobi,6/23/2009,abscess,16
Nairobi,6/23/2009,injury,799
Nairobi,6/23/2009,bleeding,281
Nairobi,6/23/2009,body pain,2556
Nairobi,6/23/2009,breathing,32
Nairobi,6/23/2009,chest,0
Nairobi,6/23/2009,cough,307
Nairobi,6/23/2009,cramp,0
Nairobi,6/23/2009,deficit,0
Nairobi,6/23/2009,diabetic,0
Nairobi,6/23/2009,diarrhea,0
Nairobi,6/23/2009,dizziness,103
Nairobi,6/23/2009,fatigue,0
Nairobi,6/23/2009,fever,853
Nairobi,6/23/2009,headache,289
Nairobi,6/23/2009,infections,0
Nairobi,6/23/2009,laceration,142
Nairobi,6/23/2009,migraine,15
Nairobi,6/23/2009,pregnant,6
Nairobi,6/23/2009,rash,0
Nairobi,6/23/2009,urinate,151
Nairobi,6/23/2009,vaginal,5
Nairobi,6/23/2009,vision,116
Nairobi,6/23/2009,vomiting,613
Nairobi,6/23/2009,Heart Problems,96
Nairobi,6/23/2009,Vocal Problems,11
Nairobi,6/23/2009,others,5685
Nairobi,6/24/2009,abdominal pain,562
Nairobi,6/24/2009,abscess,23
Nairobi,6/24/2009,injury,1007
Nairobi,6/24/2009,bleeding,323
Nairobi,6/24/2009,body pain,3185
Nairobi,6/24/2009,breathing,38
Nairobi,6/24/2009,chest,0
Nairobi,6/24/2009,cough,439
Nairobi,6/24/2009,cramp,0
Nairobi,6/24/2009,deficit,0
Nairobi,6/24/2009,diabetic,0
Nairobi,6/24/2009,diarrhea,0
Nairobi,6/24/2009,dizziness,123
Nairobi,6/24/2009,fatigue,0
Nairobi,6/24/2009,fever,1081
Nairobi,6/24/2009,headache,286
Nairobi,6/24/2009,infections,0
Nairobi,6/24/2009,laceration,170
Nairobi,6/24/2009,migraine,28
Nairobi,6/24/2009,pregnant,9
Nairobi,6/24/2009,rash,0
Nairobi,6/24/2009,urinate,222
Nairobi,6/24/2009,vaginal,5
Nairobi,6/24/2009,vision,118
Nairobi,6/24/2009,vomiting,768
Nairobi,6/24/2009,Heart Problems,136
Nairobi,6/24/2009,Vocal Problems,16
Nairobi,6/24/2009,others,7294
Nairobi,6/25/2009,abdominal pain,408
Nairobi,6/25/2009,abscess,8
Nairobi,6/25/2009,injury,741
Nairobi,6/25/2009,bleeding,235
Nairobi,6/25/2009,body pain,2254
Nairobi,6/25/2009,breathing,31
Nairobi,6/25/2009,chest,0
Nairobi,6/25/2009,cough,279
Nairobi,6/25/2009,cramp,0
Nairobi,6/25/2009,deficit,0
Nairobi,6/25/2009,diabetic,0
Nairobi,6/25/2009,diarrhea,0
Nairobi,6/25/2009,dizziness,82
Nairobi,6/25/2009,fatigue,0
Nairobi,6/25/2009,fever,742
Nairobi,6/25/2009,headache,239
Nairobi,6/25/2009,infections,0
Nairobi,6/25/2009,laceration,123
Nairobi,6/25/2009,migraine,22
Nairobi,6/25/2009,pregnant,9
Nairobi,6/25/2009,rash,0
Nairobi,6/25/2009,urinate,144
Nairobi,6/25/2009,vaginal,4
Nairobi,6/25/2009,vision,77
Nairobi,6/25/2009,vomiting,510
Nairobi,6/25/2009,Heart Problems,95
Nairobi,6/25/2009,Vocal Problems,15
Nairobi,6/25/2009,others,4913
Nairobi,6/26/2009,abdominal pain,880
Nairobi,6/26/2009,abscess,36
Nairobi,6/26/2009,injury,1504
Nairobi,6/26/2009,bleeding,540
Nairobi,6/26/2009,body pain,4814
Nairobi,6/26/2009,breathing,77
Nairobi,6/26/2009,chest,0
Nairobi,6/26/2009,cough,602
Nairobi,6/26/2009,cramp,0
Nairobi,6/26/2009,deficit,0
Nairobi,6/26/2009,diabetic,0
Nairobi,6/26/2009,diarrhea,0
Nairobi,6/26/2009,dizziness,189
Nairobi,6/26/2009,fatigue,0
Nairobi,6/26/2009,fever,1639
Nairobi,6/26/2009,headache,567
Nairobi,6/26/2009,infections,0
Nairobi,6/26/2009,laceration,270
Nairobi,6/26/2009,migraine,37
Nairobi,6/26/2009,pregnant,20
Nairobi,6/26/2009,rash,0
Nairobi,6/26/2009,urinate,293
Nairobi,6/26/2009,vaginal,8
Nairobi,6/26/2009,vision,209
Nairobi,6/26/2009,vomiting,1159
Nairobi,6/26/2009,Heart Problems,203
Nairobi,6/26/2009,Vocal Problems,37
Nairobi,6/26/2009,others,10922
Nairobi,6/27/2009,abdominal pain,372
Nairobi,6/27/2009,abscess,19
Nairobi,6/27/2009,injury,752
Nairobi,6/27/2009,bleeding,240
Nairobi,6/27/2009,body pain,2231
Nairobi,6/27/2009,breathing,40
Nairobi,6/27/2009,chest,0
Nairobi,6/27/2009,cough,277
Nairobi,6/27/2009,cramp,0
Nairobi,6/27/2009,deficit,0
Nairobi,6/27/2009,diabetic,0
Nairobi,6/27/2009,diarrhea,0
Nairobi,6/27/2009,dizziness,101
Nairobi,6/27/2009,fatigue,0
Nairobi,6/27/2009,fever,794
Nairobi,6/27/2009,headache,257
Nairobi,6/27/2009,infections,0
Nairobi,6/27/2009,laceration,130
Nairobi,6/27/2009,migraine,9
Nairobi,6/27/2009,pregnant,9
Nairobi,6/27/2009,rash,0
Nairobi,6/27/2009,urinate,139
Nairobi,6/27/2009,vaginal,3
Nairobi,6/27/2009,vision,74
Nairobi,6/27/2009,vomiting,550
Nairobi,6/27/2009,Heart Problems,92
Nairobi,6/27/2009,Vocal Problems,17
Nairobi,6/27/2009,others,4855
Nairobi,6/28/2009,abdominal pain,753
Nairobi,6/28/2009,abscess,35
Nairobi,6/28/2009,injury,1440
Nairobi,6/28/2009,bleeding,475
Nairobi,6/28/2009,body pain,4357
Nairobi,6/28/2009,breathing,64
Nairobi,6/28/2009,chest,0
Nairobi,6/28/2009,cough,588
Nairobi,6/28/2009,cramp,0
Nairobi,6/28/2009,deficit,0
Nairobi,6/28/2009,diabetic,0
Nairobi,6/28/2009,diarrhea,0
Nairobi,6/28/2009,dizziness,188
Nairobi,6/28/2009,fatigue,0
Nairobi,6/28/2009,fever,1417
Nairobi,6/28/2009,headache,443
Nairobi,6/28/2009,infections,0
Nairobi,6/28/2009,laceration,254
Nairobi,6/28/2009,migraine,30
Nairobi,6/28/2009,pregnant,16
Nairobi,6/28/2009,rash,0
Nairobi,6/28/2009,urinate,235
Nairobi,6/28/2009,vaginal,5
Nairobi,6/28/2009,vision,193
Nairobi,6/28/2009,vomiting,942
Nairobi,6/28/2009,Heart Problems,196
Nairobi,6/28/2009,Vocal Problems,25
Nairobi,6/28/2009,others,9740
Nairobi,6/29/2009,abdominal pain,673
Nairobi,6/29/2009,abscess,29
Nairobi,6/29/2009,injury,1115
Nairobi,6/29/2009,bleeding,388
Nairobi,6/29/2009,body pain,3601
Nairobi,6/29/2009,breathing,59
Nairobi,6/29/2009,chest,0
Nairobi,6/29/2009,cough,455
Nairobi,6/29/2009,cramp,0
Nairobi,6/29/2009,deficit,0
Nairobi,6/29/2009,diabetic,0
Nairobi,6/29/2009,diarrhea,0
Nairobi,6/29/2009,dizziness,152
Nairobi,6/29/2009,fatigue,0
Nairobi,6/29/2009,fever,1245
Nairobi,6/29/2009,headache,423
Nairobi,6/29/2009,infections,0
Nairobi,6/29/2009,laceration,200
Nairobi,6/29/2009,migraine,34
Nairobi,6/29/2009,pregnant,12
Nairobi,6/29/2009,rash,0
Nairobi,6/29/2009,urinate,187
Nairobi,6/29/2009,vaginal,6
Nairobi,6/29/2009,vision,162
Nairobi,6/29/2009,vomiting,854
Nairobi,6/29/2009,Heart Problems,166
Nairobi,6/29/2009,Vocal Problems,20
Nairobi,6/29/2009,others,8194
Nairobi,6/30/2009,abdominal pain,0
Nairobi,6/30/2009,abscess,0
Nairobi,6/30/2009,injury,0
Nairobi,6/30/2009,bleeding,0
Nairobi,6/30/2009,body pain,0
Nairobi,6/30/2009,breathing,0
Nairobi,6/30/2009,chest,0
Nairobi,6/30/2009,cough,0
Nairobi,6/30/2009,cramp,0
Nairobi,6/30/2009,deficit,0
Nairobi,6/30/2009,diabetic,0
Nairobi,6/30/2009,diarrhea,0
Nairobi,6/30/2009,dizziness,0
Nairobi,6/30/2009,fatigue,0
Nairobi,6/30/2009,fever,0
Nairobi,6/30/2009,headache,0
Nairobi,6/30/2009,infections,0
Nairobi,6/30/2009,laceration,0
Nairobi,6/30/2009,migraine,0
Nairobi,6/30/2009,pregnant,0
Nairobi,6/30/2009,rash,0
Nairobi,6/30/2009,urinate,0
Nairobi,6/30/2009,vaginal,0
Nairobi,6/30/2009,vision,0
Nairobi,6/30/2009,vomiting,0
Nairobi,6/30/2009,Heart Problems,0
Nairobi,6/30/2009,Vocal Problems,0
Nairobi,6/30/2009,others,0
Saudiarabia,4/16/2009,abdominal pain,565
Saudiarabia,4/16/2009,abscess,20
Saudiarabia,4/16/2009,injury,1103
Saudiarabia,4/16/2009,bleeding,373
Saudiarabia,4/16/2009,body pain,3420
Saudiarabia,4/16/2009,breathing,61
Saudiarabia,4/16/2009,chest,0
Saudiarabia,4/16/2009,cough,456
Saudiarabia,4/16/2009,cramp,0
Saudiarabia,4/16/2009,deficit,0
Saudiarabia,4/16/2009,diabetic,0
Saudiarabia,4/16/2009,diarrhea,0
Saudiarabia,4/16/2009,dizziness,134
Saudiarabia,4/16/2009,fatigue,0
Saudiarabia,4/16/2009,fever,1198
Saudiarabia,4/16/2009,headache,369
Saudiarabia,4/16/2009,infections,0
Saudiarabia,4/16/2009,laceration,197
Saudiarabia,4/16/2009,migraine,23
Saudiarabia,4/16/2009,pregnant,20
Saudiarabia,4/16/2009,rash,0
Saudiarabia,4/16/2009,urinate,193
Saudiarabia,4/16/2009,vaginal,10
Saudiarabia,4/16/2009,vision,143
Saudiarabia,4/16/2009,vomiting,829
Saudiarabia,4/16/2009,Heart Problems,151
Saudiarabia,4/16/2009,Vocal Problems,28
Saudiarabia,4/16/2009,others,7638
Saudiarabia,4/17/2009,abdominal pain,657
Saudiarabia,4/17/2009,abscess,28
Saudiarabia,4/17/2009,injury,1214
Saudiarabia,4/17/2009,bleeding,444
Saudiarabia,4/17/2009,body pain,3998
Saudiarabia,4/17/2009,breathing,61
Saudiarabia,4/17/2009,chest,0
Saudiarabia,4/17/2009,cough,509
Saudiarabia,4/17/2009,cramp,0
Saudiarabia,4/17/2009,deficit,0
Saudiarabia,4/17/2009,diabetic,0
Saudiarabia,4/17/2009,diarrhea,0
Saudiarabia,4/17/2009,dizziness,173
Saudiarabia,4/17/2009,fatigue,0
Saudiarabia,4/17/2009,fever,1285
Saudiarabia,4/17/2009,headache,433
Saudiarabia,4/17/2009,infections,0
Saudiarabia,4/17/2009,laceration,226
Saudiarabia,4/17/2009,migraine,27
Saudiarabia,4/17/2009,pregnant,12
Saudiarabia,4/17/2009,rash,0
Saudiarabia,4/17/2009,urinate,235
Saudiarabia,4/17/2009,vaginal,6
Saudiarabia,4/17/2009,vision,152
Saudiarabia,4/17/2009,vomiting,931
Saudiarabia,4/17/2009,Heart Problems,161
Saudiarabia,4/17/2009,Vocal Problems,26
Saudiarabia,4/17/2009,others,8702
Saudiarabia,4/18/2009,abdominal pain,289
Saudiarabia,4/18/2009,abscess,15
Saudiarabia,4/18/2009,injury,584
Saudiarabia,4/18/2009,bleeding,214
Saudiarabia,4/18/2009,body pain,1788
Saudiarabia,4/18/2009,breathing,21
Saudiarabia,4/18/2009,chest,0
Saudiarabia,4/18/2009,cough,245
Saudiarabia,4/18/2009,cramp,0
Saudiarabia,4/18/2009,deficit,0
Saudiarabia,4/18/2009,diabetic,0
Saudiarabia,4/18/2009,diarrhea,0
Saudiarabia,4/18/2009,dizziness,63
Saudiarabia,4/18/2009,fatigue,0
Saudiarabia,4/18/2009,fever,619
Saudiarabia,4/18/2009,headache,207
Saudiarabia,4/18/2009,infections,0
Saudiarabia,4/18/2009,laceration,115
Saudiarabia,4/18/2009,migraine,9
Saudiarabia,4/18/2009,pregnant,5
Saudiarabia,4/18/2009,rash,0
Saudiarabia,4/18/2009,urinate,122
Saudiarabia,4/18/2009,vaginal,3
Saudiarabia,4/18/2009,vision,73
Saudiarabia,4/18/2009,vomiting,437
Saudiarabia,4/18/2009,Heart Problems,76
Saudiarabia,4/18/2009,Vocal Problems,11
Saudiarabia,4/18/2009,others,3937
Saudiarabia,4/19/2009,abdominal pain,353
Saudiarabia,4/19/2009,abscess,21
Saudiarabia,4/19/2009,injury,613
Saudiarabia,4/19/2009,bleeding,221
Saudiarabia,4/19/2009,body pain,1972
Saudiarabia,4/19/2009,breathing,37
Saudiarabia,4/19/2009,chest,0
Saudiarabia,4/19/2009,cough,235
Saudiarabia,4/19/2009,cramp,0
Saudiarabia,4/19/2009,deficit,0
Saudiarabia,4/19/2009,diabetic,0
Saudiarabia,4/19/2009,diarrhea,0
Saudiarabia,4/19/2009,dizziness,61
Saudiarabia,4/19/2009,fatigue,0
Saudiarabia,4/19/2009,fever,669
Saudiarabia,4/19/2009,headache,203
Saudiarabia,4/19/2009,infections,0
Saudiarabia,4/19/2009,laceration,107
Saudiarabia,4/19/2009,migraine,19
Saudiarabia,4/19/2009,pregnant,4
Saudiarabia,4/19/2009,rash,0
Saudiarabia,4/19/2009,urinate,116
Saudiarabia,4/19/2009,vaginal,4
Saudiarabia,4/19/2009,vision,88
Saudiarabia,4/19/2009,vomiting,466
Saudiarabia,4/19/2009,Heart Problems,85
Saudiarabia,4/19/2009,Vocal Problems,7
Saudiarabia,4/19/2009,others,4241
Saudiarabia,4/20/2009,abdominal pain,514
Saudiarabia,4/20/2009,abscess,29
Saudiarabia,4/20/2009,injury,951
Saudiarabia,4/20/2009,bleeding,345
Saudiarabia,4/20/2009,body pain,2926
Saudiarabia,4/20/2009,breathing,37
Saudiarabia,4/20/2009,chest,0
Saudiarabia,4/20/2009,cough,393
Saudiarabia,4/20/2009,cramp,0
Saudiarabia,4/20/2009,deficit,0
Saudiarabia,4/20/2009,diabetic,0
Saudiarabia,4/20/2009,diarrhea,0
Saudiarabia,4/20/2009,dizziness,173
